iteration,mean_reward
3236,6919.5493
3237,6887.9429
3238,6810.4072
3239,6759.4688
3240,6941.5674
3241,6943.7275
3242,6873.5415
3243,6597.9082
3244,6755.6919
3245,6705.4644
3246,6857.4697
3247,7008.0244
3248,6838.4590
3249,6863.2344
3250,7015.2866
3251,6882.2124
3252,6815.4019
3253,6689.6050
3254,6930.5713
3255,6812.9385
3256,6608.8223
3257,6654.8848
3258,6755.6636
3259,6585.0879
3260,6829.1392
3261,6920.7612
3262,6810.4780
3263,6910.7437
3264,6927.3398
3265,6874.9717
3266,6855.2393
3267,6816.8198
3268,6723.9976
3269,6966.9976
3270,6850.0879
3271,7015.3530
3272,6941.5723
3273,6790.2192
3274,6703.7661
3275,6858.1636
3276,6821.8145
3277,6939.3315
3278,6951.0098
3279,6788.8257
3280,6890.2305
3281,6392.1572
3282,6681.8267
3283,6679.2021
3284,6696.0815
3285,6713.2754
3286,6853.1460
3287,6867.0923
3288,6770.0981
3289,6788.7285
3290,6644.2949
3291,6791.8818
3292,6846.1196
3293,6699.2642
3294,6677.1040
3295,6658.7061
3296,6717.9824
3297,6923.4097
3298,7014.9854
3299,6912.2700
3300,6766.3774
3301,6871.1509
3302,6767.5938
3303,6799.5068
3304,6923.5049
3305,6511.1997
3306,6626.6050
3307,6788.4956
3308,6490.3354
3309,6491.2700
3310,6629.6592
3311,6832.3604
3312,6840.0166
3313,6813.1606
3314,6552.3013
3315,6886.1587
3316,6762.7993
3317,6694.2236
3318,6865.5815
3319,6589.2100
3320,6806.9434
3321,6704.5786
3322,6725.9775
3323,6753.0928
3324,6778.9404
3325,6368.2207
3326,6654.6050
3327,6840.5146
3328,6868.2954
3329,6899.9297
3330,6585.6392
3331,6645.8760
3332,6531.2236
3333,6676.1812
3334,6476.3711
3335,6543.7212
3336,6731.5142
3337,6933.1094
3338,6800.3892
3339,6899.6040
3340,6772.5703
3341,6883.5347
3342,6869.4287
3343,6812.8599
3344,6835.7090
3345,6778.2646
3346,6809.9116
3347,6655.4087
3348,6790.3540
3349,6918.1929
3350,6820.1787
3351,6850.8281
3352,6930.7212
3353,6960.7280
3354,6893.6235
3355,6909.3525
3356,6890.8843
3357,6855.9819
3358,6935.0986
3359,6806.4395
3360,6942.0503
3361,6624.0117
3362,6799.4717
3363,6783.6841
3364,6710.1943
3365,6869.1968
3366,6671.2041
3367,6810.3018
3368,6726.2725
3369,6774.7817
3370,6795.6172
3371,6835.9307
3372,6737.4741
3373,6657.1997
3374,6845.0830
3375,6850.9092
3376,6746.8374
3377,6546.0288
3378,6644.7974
3379,6892.1118
3380,6648.2085
3381,6651.5674
3382,6793.3574
3383,6756.0103
3384,6733.9893
3385,6711.0825
3386,6653.5425
3387,6786.4536
3388,6692.0059
3389,6601.7441
3390,6682.6436
3391,6691.0962
3392,6775.9761
3393,6563.1665
3394,6767.3569
3395,6570.7378
3396,6717.3555
3397,6881.9009
3398,6874.8916
3399,6669.3862
3400,6579.9297
3401,6934.3848
3402,6977.8462
3403,6848.9399
3404,6898.9380
3405,6849.3853
3406,6771.3926
3407,6773.3730
3408,6708.8145
3409,6680.1274
3410,6792.4092
3411,6550.0112
3412,6631.8169
3413,6644.4204
3414,6884.5356
3415,6731.4966
3416,6594.0747
3417,6832.1030
3418,6647.9722
3419,6706.7974
3420,6859.8149
3421,6750.3286
3422,6864.3350
3423,6719.7085
3424,6804.1318
3425,6607.4238
3426,6601.3218
3427,6742.9111
3428,6691.8926
3429,6494.2744
3430,6714.0498
3431,6846.3247
3432,6620.3081
3433,6722.3735
3434,6745.8115
3435,6575.8335
3436,6626.9268
3437,6717.8101
3438,6508.5630
3439,6623.3037
3440,6458.1660
3441,6601.8896
3442,6633.8228
3443,6638.9790
3444,6668.4824
3445,6704.8867
3446,6749.5693
3447,6397.7051
3448,6508.0698
3449,6737.4507
3450,6529.2021
3451,6438.4541
3452,6537.0815
3453,6515.4111
3454,6676.8750
3455,6409.5884
3456,6537.6372
3457,6700.6709
3458,6548.6992
3459,6616.5005
3460,6689.3135
3461,6671.6167
3462,6573.0693
3463,6440.1104
3464,6528.4438
3465,6628.0767
3466,6677.0254
3467,6874.5625
3468,6398.3267
3469,6589.4116
3470,6631.6284
3471,6550.7974
3472,6649.3496
3473,6672.6143
3474,6275.3940
3475,6658.7485
3476,6428.5537
3477,6587.8809
3478,6665.4185
3479,6605.1943
3480,6688.9897
3481,6744.1284
3482,6576.7534
3483,6538.6079
3484,6697.8213
3485,6587.5938
3486,6702.1274
3487,6821.5068
3488,6850.3828
3489,6654.3154
3490,6483.2598
3491,6650.5991
3492,6718.3779
3493,6684.4253
3494,6598.2588
3495,6761.3574
3496,6682.0791
3497,6755.5078
3498,6701.6650
3499,6775.1836
3500,6757.6055
3501,6794.3667
3502,6753.5991
3503,6721.1284
3504,6753.5249
3505,6848.9243
3506,6880.7354
3507,6837.4810
3508,6698.6099
3509,6684.5713
3510,6877.3491
3511,6816.8779
3512,6743.2388
3513,6764.1597
3514,6753.1226
3515,6790.2559
3516,6595.3911
3517,6821.7021
3518,6830.9072
3519,6828.0718
3520,6771.1475
3521,6856.8569
3522,6954.3262
3523,6937.1836
3524,6892.8174
3525,6831.6562
3526,6535.4629
3527,6828.8823
3528,6729.3315
3529,6654.8574
3530,6693.8872
3531,6759.2661
3532,6625.0244
3533,6657.2510
3534,6863.6929
3535,6712.5273
3536,6569.1519
3537,6413.6113
3538,6796.8496
3539,6877.6763
3540,6938.5430
3541,6882.9736
3542,6978.0610
3543,6866.1235
3544,6730.8838
3545,6754.5020
3546,6677.5259
3547,6682.8838
3548,6710.1934
3549,6750.9561
3550,6704.5112
3551,6773.6963
3552,6697.3184
3553,6709.7085
3554,6907.3369
3555,6755.2368
3556,6749.9419
3557,6874.3213
3558,6937.0859
3559,6908.8472
3560,6668.7388
3561,6907.1284
3562,6719.2900
3563,6731.1187
3564,6736.8042
3565,6837.9009
3566,6845.9536
3567,6837.1152
3568,6488.8188
3569,6690.8486
3570,6740.7793
3571,6753.2144
3572,6713.2207
3573,6740.6011
3574,6900.0703
3575,6829.2319
3576,6703.2769
3577,6819.0947
3578,6714.3579
3579,6712.3818
3580,6807.8916
3581,6756.9404
3582,6704.3628
3583,6404.9819
3584,6540.3101
3585,6826.8354
3586,6715.6963
3587,6661.4761
3588,6837.7397
3589,6751.0146
3590,6658.8594
3591,6602.9487
3592,6540.2520
3593,6694.9619
3594,6790.2100
3595,6693.3750
3596,6778.9404
3597,6683.2324
3598,6602.4028
3599,6785.3853
3600,6483.0293
3601,6911.0132
3602,6742.5391
3603,6894.9629
3604,6987.0854
3605,6710.0366
3606,6734.5288
3607,6809.0947
3608,6777.7798
3609,6715.5728
3610,6834.5781
3611,6781.6162
3612,6794.2412
3613,6507.8994
3614,6612.1641
3615,6797.1147
3616,6764.9580
3617,6968.7192
3618,6855.2256
3619,6611.7725
3620,6686.2832
3621,6490.2988
3622,6833.1855
3623,6807.1519
3624,6795.7373
3625,6642.3315
3626,6568.9351
3627,6729.3062
3628,6808.8311
3629,6896.1094
3630,7024.7642
3631,6716.3916
3632,6673.0361
3633,6735.0527
3634,6701.6406
3635,6870.2803
3636,6535.3550
3637,6686.7134
3638,6866.3735
3639,6569.0093
3640,6564.6167
3641,6418.5762
3642,6419.8931
3643,6606.7134
3644,6749.8467
3645,6966.6685
3646,6584.9053
3647,6695.1582
3648,6540.2021
3649,6607.3770
3650,6789.5581
3651,6699.9219
3652,6652.3853
3653,6700.8711
3654,6719.7598
3655,6832.2217
3656,6728.0601
3657,6824.0713
3658,6623.1704
3659,6464.6553
3660,6733.0000
3661,6667.3081
3662,6694.8530
3663,6688.0806
3664,6631.3403
3665,6643.0566
3666,6679.2134
3667,6497.0601
3668,6639.3105
3669,6515.2969
3670,6549.1636
3671,6577.9360
3672,6555.0610
3673,6739.4072
3674,6697.3916
3675,6666.9565
3676,6630.1562
3677,6682.7744
3678,6698.1860
3679,6368.5928
3680,6653.4180
3681,6761.8652
3682,6661.9937
3683,6694.7832
3684,6619.7480
3685,6556.2905
3686,6641.2212
3687,6527.3530
3688,6661.6636
3689,6865.0630
3690,6438.6836
3691,6731.9580
3692,6821.3950
3693,6903.7500
3694,7046.9253
3695,6890.6562
3696,6691.4531
3697,6861.6440
3698,6877.9365
3699,6807.9980
3700,6646.6572
3701,6568.5059
3702,6696.1973
3703,6812.1318
3704,6967.9009
3705,6705.7959
3706,6876.2617
3707,6970.0303
3708,6551.7603
3709,6867.5527
3710,6633.3628
3711,6888.0122
3712,6600.8335
3713,6747.9229
3714,6658.8403
3715,6865.9473
3716,6836.0967
3717,6773.4551
3718,6809.2241
3719,6720.7417
3720,6823.2368
3721,6727.5371
3722,6749.5137
3723,6515.6060
3724,6587.0635
3725,6644.4448
3726,6746.3340
3727,6880.1035
3728,6824.5630
3729,6801.1812
3730,6808.3740
3731,6659.9800
3732,6792.1748
3733,6567.4082
3734,6418.8691
3735,6659.9316
3736,6836.1274
3737,6813.3511
3738,6960.1162
3739,6661.3950
3740,6488.7773
3741,6615.9448
3742,6721.0874
3743,6808.9663
3744,6596.7012
3745,6548.5581
3746,6723.9023
3747,6704.5693
3748,6746.6621
3749,6694.1655
3750,6709.2646
3751,6842.9253
3752,6590.1494
3753,6757.5010
3754,6775.2134
3755,6673.0269
3756,6742.7104
3757,6742.6787
3758,6718.7207
3759,6855.7119
3760,6587.9272
3761,6692.0215
3762,6634.9600
3763,6881.2881
3764,6661.2197
3765,6905.4175
3766,6724.2256
3767,6920.0542
3768,6236.8442
3769,6448.1030
3770,6533.9819
3771,6701.1768
3772,6362.3213
3773,6606.8896
3774,6560.8130
3775,6414.7012
3776,6573.1025
3777,6686.6475
3778,6539.8003
3779,6494.6299
3780,6728.9663
3781,6724.3496
3782,6618.0498
3783,6658.7725
3784,6437.4204
3785,6583.4780
3786,6729.6807
3787,6713.1143
3788,6776.1382
3789,6702.6460
3790,6572.4487
3791,6753.5459
3792,6735.5850
3793,6693.3179
3794,6629.8486
3795,6716.1499
3796,6486.9380
3797,6583.3442
3798,6627.6494
3799,6518.3066
3800,6389.9365
3801,6838.7871
3802,6697.1567
3803,6593.9263
3804,6596.0435
3805,6754.6831
3806,6714.7305
3807,6640.5210
3808,6688.8135
3809,6766.3311
3810,6812.7910
3811,6685.8491
3812,6722.0781
3813,6676.0156
3814,6623.7856
3815,6807.5728
3816,6843.1069
3817,6858.7144
3818,6786.7393
3819,6720.4204
3820,6798.8638
3821,6700.6123
3822,6734.9805
3823,6740.5391
3824,6610.4785
3825,6904.7217
3826,6860.9717
3827,6801.3755
3828,6775.1230
3829,6861.7104
3830,6599.0356
3831,6549.1860
3832,6778.9521
3833,6669.3218
3834,6790.8457
3835,6755.4141
3836,6848.7681
3837,6758.3179
3838,6768.0635
3839,6656.6387
3840,6773.0112
3841,6839.8696
3842,6704.1025
3843,6629.1494
3844,6508.4731
3845,6597.3047
3846,6585.6562
3847,6663.1973
3848,6710.4385
3849,6736.7847
3850,6718.8042
3851,6779.3413
3852,6762.5225
3853,6709.9780
3854,6608.1392
3855,6637.1006
3856,6868.7090
3857,6726.8647
3858,6767.9556
3859,6836.8779
3860,6767.2109
3861,6767.1621
3862,6787.1724
3863,6455.6626
3864,6556.7021
3865,6664.8291
3866,6587.7612
3867,6794.6836
3868,6655.3955
3869,6285.4585
3870,6594.4355
3871,6519.0474
3872,6684.6118
3873,6622.4434
3874,6658.6836
3875,6691.6641
3876,6748.9082
3877,6739.0557
3878,6588.9663
3879,6667.1040
3880,6786.9600
3881,6400.5498
3882,6547.1157
3883,6708.8237
3884,6900.4980
3885,6685.4272
3886,6763.5786
3887,6686.0913
3888,6686.9917
3889,6780.2236
3890,6579.9609
3891,6562.6641
3892,6913.2041
3893,6703.8848
3894,6646.5898
3895,6805.7925
3896,6766.2847
3897,6762.0610
3898,6759.0254
3899,6800.9277
3900,6864.6831
3901,6948.5591
3902,6631.9810
3903,6723.1411
3904,6779.5444
3905,6580.6592
3906,6581.8760
3907,6825.4644
3908,6783.1494
3909,6776.3740
3910,6880.6855
3911,6782.6694
3912,6583.1113
3913,6794.4448
3914,6726.4048
3915,6484.4541
3916,6495.6440
3917,6585.2197
3918,6659.2368
3919,6704.7417
3920,6787.6143
3921,6847.6997
3922,6732.0288
3923,6737.9395
3924,6870.2056
3925,6784.1094
3926,6789.5249
3927,6754.3145
3928,6887.4351
3929,6894.6230
3930,6687.4775
3931,6768.4990
3932,6433.7466
3933,6567.2925
3934,6649.4819
3935,6682.5186
3936,6628.9756
3937,6704.4893
3938,6778.2632
3939,6832.0200
3940,6945.7056
3941,6805.2642
3942,6993.5249
3943,6834.4365
3944,6879.5645
3945,6814.8286
3946,6723.6709
3947,6877.5679
3948,6769.2100
3949,6766.5605
3950,6693.5513
3951,6749.4556
3952,6909.9385
3953,6793.2568
3954,6697.6528
3955,6843.7134
3956,6799.2837
3957,6771.4487
3958,6573.7588
3959,6566.5557
3960,6881.8218
3961,6989.4561
3962,7096.3794
3963,7009.8662
3964,7093.5522
3965,7040.7031
3966,6993.5190
3967,6909.4136
3968,6845.6943
3969,6670.9941
3970,6720.9912
3971,6888.4341
3972,7029.0454
3973,6805.0884
3974,6847.1797
3975,7013.2437
3976,6849.4268
3977,6845.5049
3978,6829.4624
3979,6695.1831
3980,6915.5503
3981,6983.6226
3982,7026.5693
3983,6992.5728
3984,6686.4946
3985,6829.8604
3986,6779.7817
3987,6622.4722
3988,6779.1978
3989,6655.0615
3990,6827.7612
3991,6854.3237
3992,6850.9473
3993,6856.7725
3994,6860.5425
3995,6961.9990
3996,6791.1973
3997,6797.2749
3998,6986.8926
3999,6813.6797
4000,6910.6865
4001,6712.4746
4002,6873.4043
4003,6831.6099
4004,6778.8003
4005,6821.9775
4006,6773.8687
4007,6910.9785
4008,6823.7100
4009,6711.5991
4010,6663.4854
4011,6745.8662
4012,6807.7173
4013,6572.7686
4014,6839.9663
4015,6664.8862
4016,6904.0913
4017,6730.3418
4018,6599.3711
4019,6567.6753
4020,6847.2173
4021,6801.0449
4022,6820.8242
4023,6805.8755
4024,6878.6772
4025,6707.4785
4026,6723.8247
4027,6682.6543
4028,6955.6343
4029,6793.4180
4030,6990.7368
4031,6866.7681
4032,6716.8442
4033,6739.5835
4034,6862.9976
4035,6849.3491
4036,6720.7559
4037,6812.4785
4038,6854.3994
4039,6772.0645
4040,6747.6372
4041,6784.7524
4042,6962.0181
4043,6589.6060
4044,6656.4385
4045,6631.2480
4046,6622.6250
4047,6505.1328
4048,6771.1147
4049,6766.6362
4050,6879.5562
4051,6896.0269
4052,6508.9521
4053,6678.3516
4054,6748.7812
4055,6822.1875
4056,6818.0342
4057,6563.8950
4058,6560.1128
4059,6820.1934
4060,6870.4688
4061,6824.3267
4062,6642.5073
4063,6786.8242
4064,6849.9277
4065,6708.9712
4066,6697.3755
4067,6689.8853
4068,6834.3726
4069,6672.4175
4070,6620.9419
4071,6850.2993
4072,6682.3198
4073,6920.2109
4074,7022.1113
4075,7013.0044
4076,6820.5259
4077,6766.0225
4078,6767.4600
4079,6807.5381
4080,6720.5972
4081,6737.2212
4082,6890.1167
4083,6863.5200
4084,6630.4819
4085,6844.0825
4086,6749.5303
4087,6826.0010
4088,6960.8892
4089,6856.2979
4090,6572.5991
4091,6646.3428
4092,6583.1699
4093,6654.2441
4094,6702.4937
4095,6798.6904
4096,6606.5361
4097,6746.7417
4098,6709.6641
4099,6747.9790
4100,6767.0938
4101,6611.0645
4102,6631.5112
4103,6634.4717
4104,6749.1035
4105,6738.3936
4106,6743.9229
4107,6983.1230
4108,6979.9263
4109,6892.9121
4110,6701.8604
4111,6643.6475
4112,6802.3862
4113,6731.0630
4114,6726.9272
4115,7002.3159
4116,6899.8271
4117,6891.2715
4118,6448.4634
4119,6581.5825
4120,6554.4336
4121,6503.4985
4122,6827.9707
4123,6785.3955
4124,6954.6104
4125,6967.2129
4126,6953.7222
4127,6763.4946
4128,6799.9731
4129,6818.6299
4130,6795.1650
4131,6854.3159
4132,6712.7954
4133,6751.7754
4134,6574.0747
4135,6637.4810
4136,6862.4463
4137,6811.2212
4138,6800.4956
4139,6705.2080
4140,6781.9204
4141,6772.6240
4142,6838.2090
4143,6598.4600
4144,6512.6704
4145,6636.4048
4146,6846.7930
4147,6711.5771
4148,6584.9648
4149,6689.1665
4150,6537.1782
4151,6670.7998
4152,6817.6880
4153,6817.3643
4154,6853.6934
4155,6529.6162
4156,6511.9282
4157,6771.4707
4158,6727.9048
4159,6694.9087
4160,6768.6860
4161,6556.2417
4162,6695.6763
4163,6507.7012
4164,6383.7261
4165,6568.8975
4166,6763.7744
4167,6756.5098
4168,6642.5527
4169,6657.9990
4170,6765.5103
4171,6320.3887
4172,6607.1812
4173,6453.5771
4174,6499.6069
4175,6666.5205
4176,6699.9043
4177,6742.0757
4178,6573.9507
4179,6738.3398
4180,6846.3257
4181,6594.8228
4182,6689.9512
4183,6637.1616
4184,6509.1138
4185,6738.6113
4186,6583.2944
4187,6538.9292
4188,6713.6807
4189,6737.1094
4190,6827.8936
4191,6819.8286
4192,6872.9736
4193,6903.1572
4194,6753.9419
4195,6829.7881
4196,6758.9678
4197,6879.6963
4198,6908.7803
4199,6814.7622
4200,6528.5293
4201,6766.4644
4202,6568.3560
4203,6859.5005
4204,6685.7974
4205,6369.5591
4206,6668.0303
4207,6720.5571
4208,6783.7778
4209,6914.5781
4210,6823.2100
4211,6772.5493
4212,6712.1382
4213,6838.1426
4214,6922.7905
4215,6863.6943
4216,6944.5972
4217,6896.4165
4218,6462.3267
4219,6648.7344
4220,6757.1396
4221,6821.5581
4222,6884.8423
4223,6795.5200
4224,6615.1543
4225,6645.7031
4226,6767.4585
4227,6939.4736
4228,6922.5625
4229,6865.9019
4230,6567.8838
4231,6699.2681
4232,6758.5249
4233,6706.3154
4234,6547.3213
4235,6715.2847
4236,6849.2886
4237,6887.2246
4238,6906.3516
4239,6830.5190
4240,6817.3496
4241,6816.4038
4242,6931.7681
4243,6853.2012
4244,6876.4409
4245,6752.4312
4246,6899.3755
4247,6848.5088
4248,6874.2891
4249,6703.6704
4250,6892.7300
4251,6967.0884
4252,6853.4849
4253,6869.1675
4254,6808.4463
4255,6756.8955
4256,6827.0747
4257,6869.0854
4258,6904.5425
4259,6818.2329
4260,6691.2749
4261,6725.0488
4262,6814.2842
4263,6844.1943
4264,6782.8115
4265,6637.9092
4266,6734.8403
4267,6889.0200
4268,6818.8086
4269,6992.8306
4270,6745.6821
4271,6838.0259
4272,6695.5430
4273,6639.6455
4274,6893.5850
4275,6948.4131
4276,6739.9541
4277,6650.6060
4278,6869.2500
4279,6751.2881
4280,6697.6035
4281,6756.9653
4282,6702.4048
4283,6787.4448
4284,6949.4355
4285,7028.4775
4286,7020.4219
4287,6929.5430
4288,6873.9028
4289,6831.7915
4290,6719.7871
4291,6525.8696
4292,6847.1309
4293,6745.4941
4294,6824.9800
4295,6898.9790
4296,6603.9863
4297,6710.2754
4298,6643.3540
4299,6795.6924
4300,6953.1899
4301,6884.8369
4302,6637.3237
4303,6810.0112
4304,6518.4409
4305,6840.7915
4306,6820.5186
4307,6834.3286
4308,6671.7197
4309,6730.8726
4310,7046.7417
4311,6968.4463
4312,6835.2910
4313,6792.8066
4314,6807.2192
4315,6793.9141
4316,6535.8057
4317,6680.0186
4318,6904.5557
4319,7002.0840
4320,6717.0645
4321,6599.6743
4322,6793.4116
4323,6855.3716
4324,6618.1753
4325,6700.4062
4326,6785.1250
4327,6889.6724
4328,6674.0410
4329,6867.4790
4330,6763.5981
4331,6751.6934
4332,6691.2261
4333,6594.6616
4334,6603.5591
4335,6880.2363
4336,6306.3853
4337,6501.0288
4338,6571.8691
4339,6589.8354
4340,6820.4097
4341,6688.5566
4342,6608.1748
4343,6875.0068
4344,6480.6094
4345,6621.4922
4346,6638.3027
4347,6746.0542
4348,6715.7944
4349,6834.2881
4350,6836.0767
4351,6726.5068
4352,6759.0205
4353,6615.9780
4354,6876.2847
4355,6596.0898
4356,6718.6172
4357,6817.0586
4358,6762.9878
4359,6690.7437
4360,6569.9224
4361,6648.0879
4362,6639.9038
4363,6714.3037
4364,6578.7715
4365,6646.7705
4366,6580.4819
4367,6294.2793
4368,6829.3047
4369,6892.1372
4370,6684.4756
4371,6710.9834
4372,6730.7554
4373,6356.1860
4374,6713.9131
4375,6540.7280
4376,6672.3823
4377,6853.2559
4378,6768.9580
4379,6790.0288
4380,6767.9194
4381,6902.6821
4382,6693.9893
4383,6638.1475
4384,6663.2993
4385,6939.6997
4386,6950.1738
4387,6728.4663
4388,6734.5405
4389,6874.2119
4390,6835.2505
4391,6674.2988
4392,6532.9097
4393,6557.8599
4394,6740.3599
4395,6560.1611
4396,6408.3311
4397,6598.6338
4398,6556.8022
4399,6544.6475
4400,6680.4160
4401,6667.8247
4402,6684.3594
4403,6677.5137
4404,6423.1504
4405,6577.2109
4406,6638.6240
4407,6711.9395
4408,6835.8960
4409,6626.6128
4410,6542.5303
4411,6694.6724
4412,6520.2432
4413,6442.0801
4414,6593.8047
4415,6494.7100
4416,6495.4692
4417,6452.8843
4418,6465.6450
4419,6604.1011
4420,6482.5825
4421,6816.7168
4422,6810.9492
4423,6535.2397
4424,6869.9746
4425,6659.0659
4426,6699.9712
4427,6471.6685
4428,6675.8447
4429,6763.1338
4430,6663.8896
4431,6673.6797
4432,6488.3438
4433,6579.1113
4434,6661.3638
4435,6537.8896
4436,6631.2812
4437,6610.2729
4438,6635.9893
4439,6454.1040
4440,6398.5918
4441,6912.2520
4442,6859.2061
4443,6550.4419
4444,6657.0566
4445,6691.7134
4446,6649.1460
4447,6819.8154
4448,6547.3403
4449,6353.7080
4450,6784.8623
4451,6883.7065
4452,6599.0454
4453,6529.2974
4454,6458.4243
4455,6644.3213
4456,6670.9668
4457,6723.8779
4458,6700.0342
4459,6666.6284
4460,6520.6772
4461,6384.1523
4462,6613.8115
4463,6797.9199
4464,6652.4893
4465,6518.8994
4466,6680.8594
4467,6753.4385
4468,6791.9585
4469,6673.6665
4470,6548.4067
4471,6627.4160
4472,6626.8130
4473,6784.5137
4474,6483.8813
4475,6645.7261
4476,6568.5288
4477,6439.8906
4478,6355.5879
4479,6510.7734
4480,6639.0103
4481,6526.5713
4482,6757.9092
4483,6744.1797
4484,6827.9854
4485,6651.0537
4486,6492.2798
4487,6379.7935
4488,6504.7603
4489,6679.6709
4490,6407.4536
4491,6509.0337
4492,6626.6299
4493,6778.1553
4494,6752.3101
4495,6591.9351
4496,6460.5020
4497,6606.8848
4498,6570.2344
4499,6728.7119
4500,6602.1499
4501,6848.0957
4502,6731.5176
4503,6508.8423
4504,6403.8350
4505,6317.8174
4506,6303.4199
4507,6606.1895
4508,6483.6079
4509,6470.3882
4510,6639.9434
4511,6430.3916
4512,6864.2793
4513,6677.3418
4514,6683.8662
4515,6639.0103
4516,6757.7959
4517,6858.7051
4518,6443.9092
4519,6489.9663
4520,6568.5444
4521,6527.2705
4522,6401.5146
4523,6426.1807
4524,6570.8467
4525,6667.7715
4526,6626.9746
4527,6617.3950
4528,6466.5259
4529,6708.6807
4530,6580.5186
4531,6573.5244
4532,6347.6216
4533,6388.6641
4534,6773.9365
4535,6236.3257
4536,6560.2754
4537,6598.6030
4538,6556.3560
4539,6559.2461
4540,6748.5601
4541,6819.3618
4542,6624.7554
4543,6626.6353
4544,6722.5459
4545,6737.4087
4546,6707.1963
4547,6626.9517
4548,6577.4224
4549,6749.8950
4550,6678.7056
4551,6728.1860
4552,6610.8560
4553,6740.8203
4554,6804.0322
4555,6617.3257
4556,6472.8354
4557,6540.6084
4558,6521.4131
4559,6609.2109
4560,6709.7559
4561,6486.2412
4562,6632.5981
4563,6809.3203
4564,6681.0869
4565,6567.3169
4566,6640.3374
4567,6311.1519
4568,6485.4644
4569,6776.4316
4570,6834.3228
4571,6719.5088
4572,6874.3374
4573,6660.5332
4574,6749.3193
4575,6797.9297
4576,6570.6353
4577,6850.3428
4578,6746.1328
4579,6776.1328
4580,6739.6851
4581,6682.3638
4582,6614.2969
4583,6850.8838
4584,6513.6411
4585,6498.1313
4586,6542.6924
4587,6697.8467
4588,6346.0942
4589,6667.2749
4590,6646.0938
4591,6708.9160
4592,6659.6328
4593,6727.1084
4594,6662.7480
4595,6524.8135
4596,6569.3223
4597,6797.3086
4598,6737.3799
4599,6330.4556
4600,6355.3350
4601,6743.4565
4602,6561.0938
4603,6580.7935
4604,6543.7837
4605,6664.3569
4606,6653.6250
4607,6737.7104
4608,6661.2959
4609,6822.2661
4610,6669.9961
4611,6782.5635
4612,6556.8413
4613,6586.9307
4614,6673.3755
4615,6805.0298
4616,6655.4893
4617,6769.0503
4618,6735.5703
4619,6613.7861
4620,6503.6943
4621,6633.8618
4622,6631.0654
4623,6502.6904
4624,6329.2534
4625,6688.4678
4626,6683.0356
4627,6647.8848
4628,6638.4624
4629,6485.9365
4630,6153.5332
4631,6596.4204
4632,6715.8145
4633,6844.3643
4634,6811.7954
4635,6643.4834
4636,6524.2534
4637,6448.4141
4638,6382.2363
4639,6490.1113
4640,6683.9155
4641,6698.4888
4642,6664.3071
4643,6645.2944
4644,6665.8311
4645,6506.7241
4646,6600.2422
4647,6619.7588
4648,6665.9253
4649,6483.8125
4650,6627.5747
4651,6760.5156
4652,6510.4585
4653,6855.5400
4654,6922.4966
4655,6714.7476
4656,6747.0581
4657,6879.6738
4658,6644.5493
4659,6494.8774
4660,6710.8350
4661,6687.0205
4662,6522.3823
4663,6717.5737
4664,6520.0078
4665,6628.8711
4666,6766.2031
4667,6647.3198
4668,6575.4854
4669,6480.5947
4670,6626.9434
4671,6728.1885
4672,6677.3662
4673,6527.4844
4674,6368.2773
4675,6743.0166
4676,6689.9429
4677,6548.8696
4678,6305.5093
4679,6641.1592
4680,6938.6069
4681,6601.8071
4682,6627.1084
4683,6559.8018
4684,6574.2432
4685,6624.2256
4686,6467.6719
4687,6617.9380
4688,6643.1406
4689,6860.2417
4690,6661.7861
4691,6491.3804
4692,6486.6636
4693,6663.6440
4694,6677.5176
4695,6712.6387
4696,6583.9272
4697,6394.2163
4698,6541.9312
4699,6584.2290
4700,6526.9922
4701,6501.6724
4702,6426.1519
4703,6435.2686
4704,6567.3481
4705,6547.6924
4706,6600.3662
4707,6566.4106
4708,6849.7646
4709,6831.0000
4710,6612.1812
4711,6511.7646
4712,6511.8438
4713,6559.1904
4714,6661.5840
4715,6596.1792
4716,6384.8169
4717,6555.0073
4718,6652.4790
4719,6482.3213
4720,6636.9551
4721,6554.9644
4722,6619.1011
4723,6672.8462
4724,6743.0161
4725,6386.9707
4726,6652.2412
4727,6709.7104
4728,6552.6274
4729,6516.4424
4730,6322.0210
4731,6690.1084
4732,6807.7461
4733,6784.0288
4734,6592.4600
4735,6566.2686
4736,6612.7490
4737,6476.5537
4738,6712.4668
4739,6657.6968
4740,6443.3979
4741,6674.5391
4742,6662.3267
4743,6626.7290
4744,6442.1997
4745,6435.4219
4746,6624.5610
4747,6778.5332
4748,6660.4448
4749,6672.7031
4750,6816.7412
4751,6553.9990
4752,6527.7173
4753,6452.3013
4754,6672.6343
4755,6367.5244
4756,6645.2461
4757,6833.5615
4758,6647.8311
4759,6467.9692
4760,6540.9438
4761,6565.8716
4762,6563.4932
4763,6746.6343
4764,6698.7065
4765,6603.8892
4766,6587.3457
4767,6452.6494
4768,6551.5967
4769,6431.4507
4770,6555.2954
4771,6598.6206
4772,6659.4424
4773,6678.5391
4774,6498.8115
4775,6587.6885
4776,6457.9297
4777,6609.5771
4778,6508.6138
4779,6593.7900
4780,6585.9863
4781,6564.0405
4782,6638.1226
4783,6690.2017
4784,6674.4492
4785,6822.6011
4786,6488.6553
4787,6792.4937
4788,6656.7134
4789,6832.1094
